Editor ID;Form ID;Count;Users;Name;Script;Water Type;Model;Size;Quest Object
DLC03WQ01GuardEnableTrigger;0900884E;0;0;;DLC03WQ01GuardEnableTriggerScript;;;54;Yes
DLC03CrlEntranceRamp01;0900888B;1;0;;;;DLC03\Architecture\Crawler\Exterior\DLC03CrlEntranceRamp01.NIF;527;No
DLC03WQMasterToggleTrigger;09008BF1;1;0;;DLC03WQMasterToggleTriggerScript;;;66;Yes
DLC03EnclaveBase02OnLoadEnabler;09008CD7;1;0;;DLC03EnclaveBase02OnLoadEnablerSCRIPT;;;82;No
DLC03AFBLoDTowerSwapTrigger01;09008CDE;3;0;;DLC03AFBLoDTowerSwapTrigger01SCRIPT;;;267;No
DLC03AFBLoDTowerSwapTrigger02;09008CDF;2;0;;DLC03AFBLoDTowerSwapTrigger02SCRIPT;;;237;No
DLC03TriggerChangeDClawFaction;0900946F;2;0;;DLC03TriggerChangeDClawFactionSCRIPT;;;312;No
DLC03TriggerChangeDClawFactionPlayer;09009473;2;0;;DLC03TriggerChangeDClawFactionPlayerSCRIPT;;;298;No
DLC03ProjectPurityNavmeshTrigger;090094CA;1;0;;DLC03ProjectPurityNavmeshTriggerSCRIPT;;;164;No
DLC03MainDoorOpen;09009514;1;0;Access Panel;DLC03MainDoorOpenSCRIPT;;Clutter\GenElecSwitch01.NIF;18;No
DLC03EnclaveRadio;09009542;1;0;Enclave Radio;;;DLC03\Clutter\EnclaveRadio\DLC03EnclaveRadio.NIF;28;No
DLC03PresMetroRandAnnounceTrig02;09009579;1;0;Intercom Trigger;DLC03PresMetroRandAnnounceTrig02Script;;;501;No
DLC03PresMetroRandAnnounceTrig03;0900957A;1;0;Intercom Trigger;DLC03PresMetroRandAnnounceTrig03Script;;;501;No
DLC03PresMetroRandAnnounceTrig04;090095B0;1;0;Intercom Trigger;DLC03PresMetroRandAnnounceTrig04Script;;;501;No
DLC03PresMetroRandAnnounceTrig05;090095B1;1;0;Intercom Trigger;DLC03PresMetroRandAnnounceTrig05Script;;;501;No
testPhilSwitchSequence;090097A1;6;0;Electrical Switch;testPhilSwitchSequenceSCRIPT;;Clutter\GenElecSwitch01.NIF;18;No
testPhilSwitchController;090097A3;1;0;;testPhilControllerSCRIPT;;;79;No
DLC03WQ02NPCEnableTrigger;0900996B;0;0;;DLC03WQ02NPCEnableTriggerScript;;;86;Yes
DLC03ColTrainActivator;09009A57;1;0;;DLC03ColTrainActivatorSCRIPT;;DLC03\Dungeons\PresidentialMetro\PrMetroColCab\DLC03PrMetroColCab01.NIF;732;No
DLC03PrMetroColTrainTRIG;09009A5A;1;0;Gas Valve;DLC03PrMetroColTrainTrigSCRIPT;;;434;No
DLC03ForceFieldControlPanelDummy;09009AD5;4;2;Repulsion Field Control Panel;DLC03ForceFieldControlPanelDummySCRIPT;;DLC03\Clutter\EnclaveForceField\DLC03EnclaveForceFieldControlPanel01.NIF;46;No
DLC03MargotHelloTrigger;09009B89;1;0;Margot Hello Trigger;DLC03MargotHelloTriggerScript;;;509;No
DLC03PresMEtroAutosave02;0900B411;1;0;;DLC03PresMetroAutosave02SCRIPT;;;179;No
DLC03PresMetroAutosave01b;0900B412;1;0;Gas Valve;DLC03PresMetroAutosave01bSCRIPT;;;332;No
DLC03PresMetroAutosave01;0900B413;1;0;Gas Valve;DLC03PresMetroAutosave01SCRIPT;;;164;No
DLC03PresMetroAutosave02b;0900B414;1;0;Gas Valve;DLC03PresMetroAutosave02bSCRIPT;;;199;No
DLC03PPurityKeypadEnter;0900B7F9;1;0;Enter;;;Clutter\QuestItems\PPurityKeypadEnter.NIF;10;Yes
DLC03PowerWorksRadHallOpen;0900B82B;2;0;;DLC03PowerWorksRadHallOpenSCRIPT;;;171;No
DLC03TriggerZone02;0900C229;1;0;;DLC03TriggerZone02Script;;;783;No
DLC03Powerworks03VertibirdTakingOff01Trigger;0900C476;2;0;;DLC03Powerworks03VertibirdTakingOff01SCRIPT;;;277;No
DLC03PowerworksPushTrigger;0900C477;1;0;;DLC03PowerworksPushTriggerSCRIPT;;;304;No
DLC03AFBOrbitalStrikeControlTrigger;0900C532;1;0;;DLC03AFBOrbitalStrikeControlTriggerSCRIPT;;;303;No
DLC03CrlMainframeTerminal01;0900C5B0;0;0;;;;DLC03\Architecture\Crawler\Interior\Rooms\DLC03CrlMainframeTerminal01.NIF;0;No
DLC03CrlMainframeTerminal010000;0900C5B1;0;0;;;;DLC03\Architecture\Crawler\Interior\Rooms\DLC03CrlMainframeTerminal01.NIF;0;No
DLC03CrlMainframeTerminalDlb01;0900C5B2;0;0;;;;Terminals\DLC03\DLC03CrlMainframeTerminal01.NIF;86;No
DLC03Powerworks03Vertibird01TakingOffTrigger;0900C5BB;1;0;;DLC03Powerworks03Vertibird01SCRIPT;;;137;No
DLC03AFBCrawlerVertibirdBombingTrigger01;0900C911;1;0;;DLC03AFBCrawlerVertibirdBombing01SCRIPT;;;179;No
DLC03EnclaveTowerNPCManagerTrig01;0900C912;1;0;;DLC03EnclaveTowerNPCManagerTrig01SCRIPT;;;288;No
DLC03EnclaveTowerNPCManagerTrig02;0900C913;1;0;;DLC03EnclaveTowerNPCManagerTrig02SCRIPT;;;765;No
DLC03EnclaveTowerAlarmTrig01;0900C914;1;0;;DLC03EnclaveTowerAlarmTrig01SCRIPT;;;84;No
DLC03Powerworks01DoorTrig01;0900CA28;1;0;;DLC03Powerworks01DoorTrig01SCRIPT;;;338;No
DLC03EnclavePlatformOnLoadKillDClaw;0900CA32;1;0;;DLC03EnclavePlatformOnLoadKillDClawSCRIPT;;;82;No
DLC03PrimeWalkBosDontRunForCover;0900CA3C;1;0;;;;;3015;No
DLC03VertibirdFlyoverTrigger03;0900CE2F;1;0;;DLC03VertibirdFlyover03SCRIPT;;;1560;No
DLC03zCarTunnelPowerArmorRunTrigger;0900CF2E;0;0;;DLC03zCarTunnelPowerArmorRunTriggerScript;;;626;No
DLC03Powerworks02VertibirdDisableTrigger;0900CFEB;1;0;;DLC03Powerworks03VertibirdDisabling01SCRIPT;;;707;No
DLC03Powerworks01VertibirdDisableTrigger;0900CFEC;1;0;;DLC03Powerworks03VertibirdDisabling01bSCRIPT;;;424;No
DLC03EnclaveBase01OnLoadBox;0900D2B0;1;0;;DLC03EnclaveBase01OnLoadBoxSCRIPT;;;82;No
DLC03FXOrbitalStrike02;0900D2B6;16;0;;DLC03FXOrbitalStrike02Script;;DLC03\Effects\DLC03OrbitalStrike01.NIF;11799;No
DLC03OrbitalStrikeRumble01Trigger;0900D2EF;1;0;;DLC03OrbitalStrikeRumble01TriggerSCRIPT;;;90;No
DLC03OrbitalStrikeKillTrigger;0900D300;1;0;;DLC03OrbitalStrikeKillTriggerSCRIPT;;Architecture\Wasteland\WaterTowerPipes01.NIF;1598;No
DLC03FXOrbitalStrike03;0900D3FC;21;0;;DLC03FXOrbitalStrike03Script;;DLC03\Effects\DLC03OrbitalStrike01.NIF;11799;No
DLC03TeslaChainStep01;0900D42A;0;1;;DLC03TeslaChainEffectVTwo01Script;;DLC03\Effects\DLC03TeslaChainStep01.NIF;0;No
DLC03TriggerStiggsTalk;0900D445;1;0;;DLC03TriggerStiggsTalkSCRIPT;;;297;No
DLC03FieldLeftImpact01NOSOUND;0900D449;8;0;;DLC03FieldImpactScript;;DLC03\Effects\ForceFieldFX\DLC03EnclaveForceFieldImpact01.NIF;172;No
DLC03PresMetroWithinSecurityRangeTRIG;0900D473;1;0;Gas Valve;DLC03PresMetroWithinSecurityRangeSCRIPT;;;1506;No
DLC03Powerworks01VertibirdDisableTrigger02;0900D48B;1;0;;DLC03Powerworks01VertibirdDisabling02SCRIPT;;;424;No
DLC03Hangar01TrigPlayerDisable;0900D4BD;4;0;;DLC03Hangar01TrigPlayerDisableSCRIPT;;;3351;No
DLC03Hangar01TrigPlayerEnable;0900D4BE;8;0;;DLC03Hangar01TrigPlayerEnableSCRIPT;;;3707;No
DLC03Hangar0102TrigPlayerEnable;0900D4BF;0;0;;DLC03Hangar01TrigPlayerEnableSCRIPT;;;3346;No
DLC03TeslaChainStep02;0900D4F2;0;0;;DLC03TeslaChainEffectVTwo02Script;;DLC03\Effects\DLC03TeslaChainStep01.NIF;0;No
DLC03TeslaChainStep03;0900D4F3;0;1;;DLC03TeslaChainEffectVTwo03Script;;DLC03\Effects\DLC03TeslaChainStep01.NIF;0;No
DLC03TeslaChainStep04;0900D4F4;0;1;;DLC03TeslaChainEffectVTwo03Script;;DLC03\Effects\DLC03TeslaChainStep01.NIF;0;No
DLC03PresidentialMetroLoudspeaker;0900D50F;0;0;Archives Intercom;MS15Intercom01Script;;Clutter\QuestItems\MS17LoudSpeakers01.NIF;142;No
DLC03RelayStatBackdoorUnlock;0900D54E;1;0;;DLC04RelayStatBackdoorUnlockSCRIPT;;;995;No
DLC04FF01HoloAcquireTRIG;0A002F1E;3;0;;DLC04FF01CaptureHoloAcquireSCRIPT;;;187;No
DLC04FF02MarcellaMurderSceneTRIG;0A0030F1;1;0;;DLC04FF02MarcellaMurderSceneSCRIPT;;;360;No
DLC04FF02Altar;0A003149;1;0;Ceremonial Lectern;DLC04FF02LecternSCRIPT;;DLC04\Clutter\Cathedral\DLC04AltarEvil01.nif;50;No
DLC04ManMasterTrig;0A00359E;1;0;Gas Valve;DLC04ManMasterSCRIPT;;;110;No
DLC04ManStage01Start02;0A0035B8;1;0;Gas Valve;DLC04ManStartSequenceSCRIPT;;;237;No
DLC04ManStage01Start01a;0A0035D3;1;0;Gas Valve;DLC04ManStage01Start01aSCRIPT;;;316;No
DLC04ManStage01Start01b;0A0035D7;1;0;Gas Valve;DLC04ManStage01Start01bSCRIPT;;;335;No
DLC04MQ02LDSeq01Spawn03MakeRag;0A0035F9;0;0;Gas Valve;;;;185;No
DLC04MQ02LDSeq01Spawn04Trig;0A0035FD;1;0;Gas Valve;DLC04MQ02LDSeq01Spawn04SCRIPT;;;182;No
DLC04MQ02LDSeq01Spawn05Trig;0A00360B;1;0;Gas Valve;DLC04MQ02LDSeq01Spawn05SCRIPT;;;203;No
DLC04MQ02LDSeq01Block;0A00362A;0;0;Block Entry;DLC04MQ02LDSeq01BlockSCRIPT;;Furniture\ShelvesWoodenTop01.NIF;119;No
DLC04MQ02LDSeq01Spawn03TableTrig;0A003631;1;0;Gas Valve;DLC04MQ02LDSeq01Spawn03TableSCRIPT;;;159;No
DLC04MQ02LDSeq01EndTrig01;0A003638;1;0;;DLC04MQ02LDSeq01EndTrig01SCRIPT;;;193;No
DLC04FF03Still;0A003FE4;1;0;Moonshine Still;DLC04FF03StillSCRIPT;;DLC04\Clutter\Moonshine\DLC04MoonshineDistillery01.NIF;115;Yes
DLC04FerrisWheelMaster;0A0041F5;0;0;;DLC04FerrisWheelMasterSCRIPT;;;52;No
DLC04FerrisWheelBeaconHolder;0A0041FB;0;0;Beacon Goes Here;DLC04FerrisWheelBeaconHolderSCRIPT;;Clutter\HamRadio\hamradio.NIF;40;No
DLC04FerrisWheelControlPanel;0A0041FE;0;0;Ferris Wheel Controls;DLC04FerrisWheelControlPanelSCRIPT;;Dungeons\Vault\Accessories\ControlPanelVault01.NIF;68;No
DLC04FF03DummyTRIG;0A00422B;1;0;;DLC04FF03dummySCRIPT;;;119;No
DLC04PungaPlant01;0A004269;295;1;Wild Punga;DLC04PungaPlantSCRIPT;;Landscape\DLC04\Plants\DLC04PungaFruitPlant01.NIF;46;No
DLC04PungaPlant02;0A00426A;241;1;Punga Fruit Plant;DLC04PungaPlantSCRIPT;;Landscape\DLC04\Plants\DLC04PungaFruitPlant02.NIF;37;No
DLC04PungaPlantRefined01;0A00426D;76;1;Punga Fruit Plant;DLC04PungaPlantSCRIPT;;Landscape\DLC04\Plants\DLC04PungafruitplantRefined01.NIF;46;No
DLC04PungaPlantRefined02;0A00426E;71;1;Punga Fruit Plant;DLC04PungaPlantSCRIPT;;Landscape\DLC04\Plants\DLC04PungafruitplantRefined02.NIF;37;No
DLC04PungaFruitPlantBig01;0A0051A7;2;0;;;;Landscape\DLC04\Plants\DLC04PungaPlant01Big.NIF;526;No
DLC04MQ04TempControl;0A005A26;0;0;Temporary Quest Controller;DLC04MQ04TempControlSCRIPT;;Clutter\BobbleHead\VaultBoy.NIF;9;No
DLC04MQ04ExplosionControl;0A005A2D;1;0;Temporary Explosion Controller;DLC04MQ04ExplosionControlSCRIPT;;Clutter\BdayClutter\Balloons01.NIF;674;No
DLC04MQ04BrainContactTrigger;0A005A31;3;0;Temporary Quest Controller;DLC04MQ04BrainContactTriggerSCRIPT;;Clutter\BobbleHead\VaultBoy.NIF;592;No
DLC04MQ04BrainContactControl;0A005A33;1;0;Temporary Quest Controller;DLC04MQ04BrainContactControlSCRIPT;;Clutter\BobbleHead\VaultBoy.NIF;113;No
DLC04FF05BankAudioCaptureTRIGGER;0A005BC4;1;0;;DLC04FF05bankAudioCaptureSCRIPT;;;368;No
DLC04FF05PasswordHoloLockerCaptureTrigger;0A005BCA;1;0;;DLC04FF05PasswordHolotapeSCRIPT;;;168;No
DLC04MansionAviaryDoor01;0A00643E;3;0;;;;DLC04\Architecture\DLC04MansionAviaryDoor01.NIF;92;No
DLC04PortaShelter01;0A00664D;1;0;Pulowski Preservation Shelter;DLC04TheBrainNPCSCRIPT;;Architecture\Urban\StreetDressing\PortaShelter01.NIF;169;Yes
DLC04FF05WantedPosterACTIVATOR;0A006AB1;6;0;Wanted; Person of Interest;DLC04FF05WantedPosterSCRIPT;;DLC04\Clutter\Poster\DLC04WantedPoster01.NIF;25;No
DLC04FF05SelfDestructSwitch;0A006AB2;1;0;Self-Destruct Switch;DLC04FF05sunkenSatelliteSCRIPT;;Clutter\ElectricalSwitch02.NIF;25;No
DLC04BrainPowerBox01;0A006BF5;0;0;Power Junction;DLC04BrainPowerBoxSCRIPT;;Clutter\ElectricBox\ElectricBox1.NIF;122;No
DLC04PungaSeedPod;0A007030;1;0;Punga Seed Pods;DLC04PungaSeedPodSCRIPT;;Landscape\DLC04\Plants\DLC04PungaSeedPods.NIF;98;Yes
DLC04FF05AviaryPuzzleDummy;0A00732B;2;0;;;;;214;Yes
DLC04FF05aviaryButton;0A00732C;36;0;Recessed Panel;;;Clutter\GenElecSwitch02.NIF;14;Yes
DLC04FF05protectronSwitchTRIGGER;0A0073B9;1;0;;DLC04FF05protectronProdSCRIPT;;;183;Yes
DLC04FF05escapeTRIG;0A0073BE;2;0;;DLC04FF05escapeTrigSCRIPT;;;345;Yes
DLC04MQ01InsideSiegeStartTrigger;0A008104;1;0;;DLC04MQ01InsideSiegeStartTriggerSCRIPT;;;387;No
DLC04MQ01MansionExtTrigger;0A008107;1;0;;DLC04MQ01MansionExtTriggerSCRIPT;;;990;No
DLC04MQ05DoorTrigger02;0A008329;1;0;Gas Valve;DLC04MQ05DoorTrigger02SCRIPT;;Architecture\Wasteland\WaterTowerPipes01.NIF;119;No
DLC04BrainTriggerBox;0A008330;0;0;Gas Valve;DLC04BrainTriggerBoxSCRIPT;;;46;No
DLC04CapitalDuchessTravelActivator;0A00845B;3;0;Passenger Cot;DLC04CapitalDuchessTravelActivatorSCRIPT;;Furniture\NavalCot02.NIF;88;No
DLC04HallucEndTrigger;0A009284;2;0;;DLC04BogHallucEndTriggerSCRIPT;;;1637;No
DLC04SeaCaveDummyTRIG;0A009547;1;0;Gas Valve;DLC04SeaCaveDummySCRIPT;;;109;No
DLC04FF06startSwitch;0A009BFD;1;0;Switch;DLC04FF06startButtonSCRIPT;;Clutter\GenElecSwitch02.NIF;14;No
DLC04MQ04Compactor;0A00A276;1;0;Trash Compactor;DLC04MQ04CompactorSCRIPT;;DLC04\Clutter\DLC04Compactor01.NIF;120;No
DLC04FF02ObadiahRitualTRIG;0A00A569;1;0;;DLC04FF02ObadiahRitualCheckerSCRIPT;;;86;No
DLC04CaveTrigger01B;0A00A86A;1;0;;DLC04SeaCaveTrigger01BSCRIPT;;;694;No
DLC04SeaCaveTrigger02REF;0A00A86C;1;0;Gas Valve;DLC04SeaCaveTrigger02SCRIPT;;;433;No
DLC04SeaCaveTrigger01A;0A00A871;1;0;;DLC04SeaCaveTrigger01ASCRIPT;;;1717;No
DLC04LabTrapComputer;0A00AD52;1;0;Security Terminal;TrapComputerFaceSCRIPT;;Traps\TerminalDeskTrapBase01.NIF;34;No
DLC04ProtetcronStatue02;0A00ADB3;0;0;Protectron;;;Clutter\RobotDisplays\Protectron2.NIF;79;No
DLC04LabBrainMachineSwitch;0A00ADF4;0;0;Switch;DLC04LabBrainMachineSwitchSCRIPT;;Clutter\GenElecSwitch01.NIF;18;No
DLC04BogHallucTriggerQuantumFruit;0A00B35A;1;0;;DLC04BogHallucTriggerQuantumFruitSCRIPT;;;979;No
DLC04LookoutDuchessTravelActivator;0A00B5ED;1;0;Passenger Cot;DLC04LookoutDuchessTravelActivatorSCRIPT;;Furniture\NavalCot02.NIF;88;No
DLC04ManBlock01KillTRIG;0A00B72F;0;0;Gas Valve;DLC04ManBlock01KillSCRIPT;;;449;No
DLC04ManExplosive;0A00B733;2;0;;DLC04ManExplosiveSCRIPT;;Ammo\FlamerFuel.NIF;13;No
DLC04Man2ndFloorHoleSwapTRIG;0A00B766;1;0;Gas Valve;DLC04Man3rdFloorHoleSwapSCRIPT;;;133;No
DLC04Man1stFloorHoleSwapTRIG;0A00B76A;1;0;Gas Valve;DLC04Man1stFloorHoleSwapSCRIPT;;;185;No
DLC04ManBaseFloorHoleTRIG;0A00B785;1;0;Gas Valve;DLC04ManBaseFloorHoleSCRIPT;;;185;No
DLC04ManBreakDoorSeqTRIG;0A00B7AD;0;0;;TrigPlayerEnableSCRIPT;;;192;No
DLC04MQ02LDSeq02Spawn01Trig;0A00B7BC;1;0;Gas Valve;DLC04MQ02LDSeq02Spawn01SCRIPT;;;251;No
DLC04MQ05DoorTrigger01;0A00B852;1;0;Gas Valve;DLC04MQ05DoorTrigger01SCRIPT;;Architecture\Wasteland\WaterTowerPipes01.NIF;119;No
DLC04BogBobbleAGI;0A00C079;1;0;Bobblehead - Agility;DLC04BogBobbleheadSCRIPT;;Clutter\BobbleHead\BobbleHeadAGL_Activator.NIF;9;No
DLC04BogBobbleCHA;0A00C07B;1;0;Bobblehead - Charisma;DLC04BogBobbleheadSCRIPT;;Clutter\BobbleHead\BobbleHeadCHA_Activator.NIF;9;No
DLC04BogBobblePER;0A00C08A;1;0;Bobblehead - Perception;DLC04BogBobbleheadSCRIPT;;Clutter\BobbleHead\BobbleHeadPER_Activator.NIF;9;No
DLC04BogHallucTriggerCorpsePop;0A00C08D;1;0;;DLC04BogHallucTriggerCorpsePopSCRIPT;;;2149;No
DLC04BogNeedles;0A00C0AD;1;0;;DLC04BogHallucTriggerNeedlesSCRIPT;;;1195;No
DLC04MQ05DoorSwitch01;0A00C1C1;1;0;Switch;DLC04MQ05DoorSwitch01SCRIPT;;Clutter\GenElecSwitch01.NIF;18;No
DLC04FF05NukeExplosionDummy;0A00C5C5;2;0;Fake Explosion Object;DLC04FF05NukeExplosionDummySCRIPT;;Clutter\GenElecSwitch02.NIF;85;Yes
DLC04FF05ExplosionDummy;0A00C5EF;11;0;Fake Explosion Object;DLC04FF05ExplosionDummySCRIPT;;Clutter\GenElecSwitch02.NIF;85;Yes
DLC04MoonshineDistillery01DC;0A00C6F0;0;0;;;;DLC04\Clutter\Moonshine\DLC04MoonshineDistillery01.NIF;115;No
DLC04MHole01;0A00CA7A;1;0;;;;DLC04\Dungeons\Mansion\Holes\DLC04MHole01.NIF;341;No
DLC04MQ02LDSeq02EndTrig01;0A00CF7F;1;0;;DLC04MQ02LDSeq02EndTrig01SCRIPT;;;247;No
DLC04ManStartStage02AttackTRIG;0A00CF80;1;0;;DLC04ManStartStage02AttackSCRIPT;;;610;No
DLC04TriggerFlashBulb;0A00D031;1;0;;DLC04TriggerFlashBulbSCRIPT;;;354;No
DLC04MorgueDrawerSkeleton;0A00D21C;0;0;Morgue Drawer;;;DLC04\Clutter\MorgueDrawer\DLC04MorgueDrawerSkele.NIF;58;No
DLC04MorgueDrawerSkeletonNoJaw;0A00D21D;0;0;Morgue Drawer;;;DLC04\Clutter\MorgueDrawer\DLC04MorgueDrawerSkeleNoJaw.NIF;58;No
DLC04TriggerBarrels;0A00D3AA;1;0;;DLC04TriggerBarrelsSCRIPT;;;326;No
DLC04TrapPitchingMachine;0A00D3B2;1;1;Pitching Machine;DLC04TRAPPitchingMachineScript;;Traps\PitchingMachine01.NIF;73;No
DLC04MHole02;0A00D538;1;0;;;;DLC04\Dungeons\Mansion\Holes\DLC04MHole02.NIF;360;No
DLC04MHole03;0A00D539;1;0;;;;DLC04\Dungeons\Mansion\Holes\DLC04MHole03.NIF;341;No
DLC04MHole06;0A00D53A;1;0;;;;DLC04\Dungeons\Mansion\Holes\DLC04MHole06.NIF;422;No
DLC04MHole05;0A00D53B;1;0;;;;DLC04\Dungeons\Mansion\Holes\DLC04MHole05.NIF;222;No
DLC04LabRoundRoomEvent;0A00D5D4;2;0;;DLC04LabRoundRoomEventSCRIPT;;;176;No
DLC04LabRoundRoomPrimaryTerminalOLD;0A00D5D9;0;0;Primary Lab Terminal;MS16TerminalSCRIPT;;Terminals\Terminal01.NIF;43;No
DLC04LabRoundRoomBypassTerminalOLD;0A00D5DA;0;0;Security Bypass Terminal;MS16TerminalSCRIPT;;Terminals\Terminal01.NIF;43;No
DLC04DiningTable02;0A00D6A8;1;0;;;;DLC04\Clutter\DLC04DiningTable02.NIF;422;No
DLC04CrematorySwitch;0A00D701;1;0;Electrical Switch;DLC04crematorySCRIPT;;Clutter\GenElecSwitch01.NIF;18;No
DLC04FF05MorgueDrawerYang;0A00D70A;1;0;TD-0181: Yang, Wan;DLC04FF05MorgueDrawerYangSCRIPT;;DLC04\Clutter\MorgueDrawer\DLC04MorgueDrawerSkele.NIF;58;No
DLC04DollHanging03x256AniL;0A00D7D9;0;0;;;;DLC04\Clutter\DollTrees\DLC04DollHanging03x256AniL.NIF;155;No
DLC04DollHanging03x512AniL;0A00D7DA;3;0;;;;DLC04\Clutter\DollTrees\DLC04DollHanging03x512AniL.NIF;280;No
DLC04DollHanging03x256AniR;0A00D7DB;1;0;;;;DLC04\Clutter\DollTrees\DLC04DollHanging03x256AniR.NIF;155;No
DLC04DollHanging03x512AniR;0A00D7DC;2;0;;;;DLC04\Clutter\DollTrees\DLC04DollHanging03x512AniR.NIF;280;No
DLC04FF05SafetyDepositBoxDoor;0A00D972;1;0;Safety Deposit Box;;;DLC04\Clutter\SafetyDepositBank\DLC04SafetyDepoDoorAnim01.NIF;36;No
DLC04TriggerScarySounds01;0A00DA70;4;0;;DLC04TriggerScarySounds01Script;;;359;No
DLC04TriggerScarySounds02;0A00DA71;1;0;;DLC04TriggerScarySounds02Script;;;393;No
DLC04TriggerOnActivateForceBall;0A00DA77;2;0;;DLC04TriggerOnActivateForceBallScript;;;29;No
DLC04MuckBubble03;0A00DC69;4;0;;;;DLC04\Effects\DLC04SlimeBubble03.NIF;28;No
DLC04MuckBubbleHole01;0A00DC74;42;0;;DLC04muckBubbleHoleSCRIPT;;DLC04\Effects\DLC04MuckBubbleHole01.NIF;67;No
DLC04FXMuckPoolMudHoleGeyser01;0A00DC79;9;0;;;;DLC04\Effects\DLC04FXMuckPoolMudHoleGeyser01.NIF;0;No
DLC04NorthSwitch;0A00DCF7;0;0;North;;;Clutter\GenElecSwitch01.NIF;18;No
DLC04SouthSwitch;0A00DCF8;0;0;South;;;Clutter\GenElecSwitch01.NIF;18;No
DLC04EastSwitch;0A00DCF9;0;0;East;;;Clutter\GenElecSwitch01.NIF;18;No
DLC04WestSwitch;0A00DCFA;0;0;West;;;Clutter\GenElecSwitch01.NIF;18;No
DLC04Puzzle01ControlBox;0A00DCFB;0;0;;;;;53;No
DLC04LighthouseLightMech01;0A00DD3C;1;0;Lighthouse Mechanism;DLC04LighthouseRepairBulbSCRIPT;;DLC04\Architecture\Lighthouse\DLC04LighthouseLightMech01.NIF;146;No
DLC04ManDesmondOverVoiceBox01;0A00DD4A;1;0;;DLC04ManDesmondOverVoiceBox01SCRIPT;;;819;No
DLC04ManTriballOverDoor02TRIG;0A00DD84;1;0;;DLC04ManTriballOverDoor02TRIGSCRIPT;;;322;No
DLC04Puzzle02ControlBox;0A00DDC5;1;0;;;;;53;No
DLC04FF05AviaryPuzzle03ControlBox;0A00DE0E;1;0;;DLC04Puzzle03ControlBoxSCRIPT;;;53;No
DLC04muckLauncher;0A00E00E;6;0;TEST!;DLC04muckLauncherSCRIPT;;DLC04\Effects\DLC04MuckBubbleHoleLauncher01.NIF;67;No
DLC04BrainJarPlayerActivator;0A00E1FC;1;0;Familiar Piece of Brain;DLC04PlayerBrainJarSCRIPT;;DLC04\Clutter\BrainJar\DLC04BrainJarPlayer01.NIF;14;No
DLC04FF06CleanupONtogTRIG;0A00E217;1;1;;DLC04FF06ghoulCleanupSCRIPT;;;325;Yes
DLC04BogHallucTriggerDolls;0A00E229;1;0;;DLC04BogHallucTriggerDollSCRIPT;;;676;No
DLC04BogHallucTriggerViolins;0A00E233;1;0;;DLC04BogHallucTriggerViolinsSCRIPT;;;1303;No
DLC04FF06CleanupOFFtogTRIG;0A00E26F;1;1;;DLC04FF06ghoulCleanupSCRIPT;;;294;Yes
DLC04BogBobbleINT;0A00E272;1;0;Bobblehead - Intelligence;DLC04BogBobbleheadSCRIPT;;Clutter\BobbleHead\BobbleHeadINT_Activator.NIF;10;No
DLC04PungaLight01;0A00E437;2;0;Punga Experiment;DLC04PungaLight01script;;DLC04\Clutter\DLC04PungaLight01.NIF;38;No
DLC04LighthouseSniperShoot01;0A00E444;2;0;;DLC04LighthouseSniperShoot01SCRIPT;;;1559;No
DLC04LighthouseSniperShoot02;0A00E445;2;0;;DLC04LighthouseSniperShoot02SCRIPT;;;1709;No
DLC04ShackHardwareTrigger01;0A00EAC7;1;0;;DLC04ShackHardwareTrigger01SCRIPT;;;8086;No
DLC04BeachLooseSand;0A00ED1C;0;0;Loose Pile Of Sand;DLC04BeachHoleSCRIPT;;Traps\TrapBuriedMine01.NIF;21;No
DLC04BogBobbleLCK;0A00ED26;1;0;Bobblehead - Luck;DLC04BogBobbleheadSCRIPT;;Clutter\BobbleHead\BobbleHeadLUK_Activator.NIF;11;No
DLC04BogBobbleSTR;0A00ED2A;1;0;Bobblehead - Strength;DLC04BogBobbleheadSCRIPT;;Clutter\BobbleHead\BobbleHeadSTR_Activator.NIF;9;No
DLC04BogBobbleEND;0A00ED2E;1;0;Bobblehead - Endurance;DLC04BogBobbleheadSCRIPT;;Clutter\BobbleHead\BobbleHeadEND_Activator.NIF;9;No
DLC04FF04KennyBearActivator;0A00ED92;1;0;Kenny Bear;DLC04FF04KennyBearActivatorSCRIPT;;DLC04\Clutter\DLC04TeddyBear01.NIF;16;No
DLC04BogBloodSawsStart;0A00EE53;1;0;;DLC04BogBloodSawSCRIPT;;;739;No
DLC04BogSpawnTrigger;0A00F797;7;0;;DLC04BogSpawnTriggerSCRIPT;;;954;No
DLC04BrainPodDeath02;0A00F857;0;0;;;;DLC04\Effects\DLC04BrainPodDeath01.NIF;1112;No
DLC04BanditExecutedTrigger02;0A00F8DC;1;0;;DLC04BanditExecutedTrigger02SCRIPT;;;3650;No
DLC04BanditExecuted01Trigger;0A00F8DD;1;0;;DLC04BanditExecuted01TriggerSCRIPT;;;5107;No
DLC04ElectricalSwitchBoatTest;0A00F9C7;0;0;Boat Test;DLC04PlayerArriveTriggerSCRIPT;;Clutter\GenElecSwitch01.NIF;18;No
DLC04FF02DunwichTRIG;0A00FC2C;0;0;;DLC04FF02DunwichSCRIPT;;;1146;Yes
DLC04BogHallucinationISFX;0A010282;3;0;;DLC04BogHallucinationISFXSCRIPT;;;620;No
